file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
4854_0061_Empty_61_S65_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0061_Empty_61_S65_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0062_Empty_62_S66_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0062_Empty_62_S66_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0063_Empty_63_S67_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0063_Empty_63_S67_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0064_Empty_64_S68_L001_R1_001.fastq.gz	FASTQ	DNA	5	1500	300	300.0	300
4854_0064_Empty_64_S68_L001_R2_001.fastq.gz	FASTQ	DNA	5	1500	300	300.0	300
4854_0065_Empty_65_S69_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0065_Empty_65_S69_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0066_Empty_66_S70_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0066_Empty_66_S70_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0067_Empty_67_S71_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0067_Empty_67_S71_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0068_Empty_68_S72_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0068_Empty_68_S72_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0069_Empty_69_S73_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0069_Empty_69_S73_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0070_Empty_70_S74_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0070_Empty_70_S74_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0071_Empty_71_S75_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0071_Empty_71_S75_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0072_Empty_72_S76_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0072_Empty_72_S76_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0073_Empty_73_S77_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0073_Empty_73_S77_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0074_Empty_74_S78_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0074_Empty_74_S78_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0075_Empty_75_S79_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0075_Empty_75_S79_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0076_Empty_76_S80_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0076_Empty_76_S80_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0077_Empty_77_S81_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0077_Empty_77_S81_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0078_Empty_78_S82_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0078_Empty_78_S82_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0079_Empty_79_S83_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0079_Empty_79_S83_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0080_Empty_80_S84_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0080_Empty_80_S84_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0081_Empty_81_S85_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0081_Empty_81_S85_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0082_Empty_82_S86_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0082_Empty_82_S86_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0083_Empty_83_S87_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0083_Empty_83_S87_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0084_Empty_84_S88_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0084_Empty_84_S88_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0085_Empty_85_S89_L001_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0085_Empty_85_S89_L001_R2_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0086_Empty_86_S90_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0086_Empty_86_S90_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0087_Empty_87_S91_L001_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0087_Empty_87_S91_L001_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0088_Empty_88_S92_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0088_Empty_88_S92_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0089_Empty_89_S93_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0089_Empty_89_S93_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0090_Empty_90_S94_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0090_Empty_90_S94_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0091_Empty_91_S95_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0091_Empty_91_S95_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0092_Empty_92_S96_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0092_Empty_92_S96_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0093_Empty_93_S97_L001_R1_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0093_Empty_93_S97_L001_R2_001.fastq.gz		DNA	0	0	0	0.0	0
4854_0094_Empty_94_S98_L001_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0094_Empty_94_S98_L001_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0095_Empty_95_S99_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0095_Empty_95_S99_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0096_Empty_96_S100_L001_R1_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0096_Empty_96_S100_L001_R2_001.fastq.gz	FASTQ	DNA	3	900	300	300.0	300
4854_0097_ITSmix-NL2_101_S101_L001_R1_001.fastq.gz	FASTQ	DNA	6	1800	300	300.0	300
4854_0097_ITSmix-NL2_101_S101_L001_R2_001.fastq.gz	FASTQ	DNA	6	1800	300	300.0	300
4854_0098_ITSmix-NL2_102_S102_L001_R1_001.fastq.gz	FASTQ	DNA	11695	3508500	300	300.0	300
4854_0098_ITSmix-NL2_102_S102_L001_R2_001.fastq.gz	FASTQ	DNA	11695	3508500	300	300.0	300
4854_0099_ITSmix-NL2_103_S103_L001_R1_001.fastq.gz	FASTQ	DNA	14457	4337100	300	300.0	300
4854_0099_ITSmix-NL2_103_S103_L001_R2_001.fastq.gz	FASTQ	DNA	14457	4337100	300	300.0	300
4854_0100_ITSmix-NL2_104_S104_L001_R1_001.fastq.gz	FASTQ	DNA	3913	1173900	300	300.0	300
4854_0100_ITSmix-NL2_104_S104_L001_R2_001.fastq.gz	FASTQ	DNA	3913	1173900	300	300.0	300
4854_0101_ITSmix-NL2_105_S105_L001_R1_001.fastq.gz	FASTQ	DNA	3599	1079700	300	300.0	300
4854_0101_ITSmix-NL2_105_S105_L001_R2_001.fastq.gz	FASTQ	DNA	3599	1079700	300	300.0	300
4854_0102_ITSmix-NL2_106_S106_L001_R1_001.fastq.gz	FASTQ	DNA	13658	4097400	300	300.0	300
4854_0102_ITSmix-NL2_106_S106_L001_R2_001.fastq.gz	FASTQ	DNA	13658	4097400	300	300.0	300
4854_0103_Empty_97_S107_L001_R1_001.fastq.gz	FASTQ	DNA	18893	5667900	300	300.0	300
4854_0103_Empty_97_S107_L001_R2_001.fastq.gz	FASTQ	DNA	18893	5667900	300	300.0	300
4854_0104_ITSmix-NL2_108_S108_L001_R1_001.fastq.gz	FASTQ	DNA	19289	5786700	300	300.0	300
4854_0104_ITSmix-NL2_108_S108_L001_R2_001.fastq.gz	FASTQ	DNA	19289	5786700	300	300.0	300
4854_0105_Empty_98_S109_L001_R1_001.fastq.gz	FASTQ	DNA	3371	1011300	300	300.0	300
4854_0105_Empty_98_S109_L001_R2_001.fastq.gz	FASTQ	DNA	3371	1011300	300	300.0	300
4854_0106_Empty_99_S110_L001_R1_001.fastq.gz	FASTQ	DNA	87459	26237700	300	300.0	300
4854_0106_Empty_99_S110_L001_R2_001.fastq.gz	FASTQ	DNA	87459	26237700	300	300.0	300
4854_0107_ITSmix-NL2_111_S111_L001_R1_001.fastq.gz	FASTQ	DNA	71079	21323700	300	300.0	300
4854_0107_ITSmix-NL2_111_S111_L001_R2_001.fastq.gz	FASTQ	DNA	71079	21323700	300	300.0	300
4854_0108_ITSmix-NL2_112_S112_L001_R1_001.fastq.gz	FASTQ	DNA	77193	23157900	300	300.0	300
4854_0108_ITSmix-NL2_112_S112_L001_R2_001.fastq.gz	FASTQ	DNA	77193	23157900	300	300.0	300
4854_0109_ITSmix-NL2_113_S113_L001_R1_001.fastq.gz	FASTQ	DNA	21591	6477300	300	300.0	300
4854_0109_ITSmix-NL2_113_S113_L001_R2_001.fastq.gz	FASTQ	DNA	21591	6477300	300	300.0	300
4854_0110_ITSmix-NL2_114_S114_L001_R1_001.fastq.gz	FASTQ	DNA	572	171600	300	300.0	300
4854_0110_ITSmix-NL2_114_S114_L001_R2_001.fastq.gz	FASTQ	DNA	572	171600	300	300.0	300
4854_0111_Empty_100_S115_L001_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0111_Empty_100_S115_L001_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0112_Empty_101_S116_L001_R1_001.fastq.gz	FASTQ	DNA	4	1200	300	300.0	300
4854_0112_Empty_101_S116_L001_R2_001.fastq.gz	FASTQ	DNA	4	1200	300	300.0	300
4854_0113_ITSmix-NL2_117_S117_L001_R1_001.fastq.gz	FASTQ	DNA	31456	9436800	300	300.0	300
4854_0113_ITSmix-NL2_117_S117_L001_R2_001.fastq.gz	FASTQ	DNA	31456	9436800	300	300.0	300
4854_0114_ITSmix-NL2_118_S118_L001_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0114_ITSmix-NL2_118_S118_L001_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0115_Empty_102_S119_L001_R1_001.fastq.gz	FASTQ	DNA	27338	8201400	300	300.0	300
4854_0115_Empty_102_S119_L001_R2_001.fastq.gz	FASTQ	DNA	27338	8201400	300	300.0	300
4854_0116_ITSmix-NL2_120_S120_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0116_ITSmix-NL2_120_S120_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0117_ITSmix-NL2_121_S121_L001_R1_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0117_ITSmix-NL2_121_S121_L001_R2_001.fastq.gz	FASTQ	DNA	1	300	300	300.0	300
4854_0118_ITSmix-NL2_122_S122_L001_R1_001.fastq.gz	FASTQ	DNA	28031	8409300	300	300.0	300
4854_0118_ITSmix-NL2_122_S122_L001_R2_001.fastq.gz	FASTQ	DNA	28031	8409300	300	300.0	300
4854_0119_ITSmix-NL2_123_S123_L001_R1_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0119_ITSmix-NL2_123_S123_L001_R2_001.fastq.gz	FASTQ	DNA	2	600	300	300.0	300
4854_0120_Empty_103_S124_L001_R1_001.fastq.gz	FASTQ	DNA	92548	27764400	300	300.0	300
4854_0120_Empty_103_S124_L001_R2_001.fastq.gz	FASTQ	DNA	92548	27764400	300	300.0	300
4854_0121_ITSmix-NL2_125_S125_L001_R1_001.fastq.gz	FASTQ	DNA	44808	13442400	300	300.0	300
4854_0121_ITSmix-NL2_125_S125_L001_R2_001.fastq.gz	FASTQ	DNA	44808	13442400	300	300.0	300
4854_0122_ITSmix-NL2_126_S126_L001_R1_001.fastq.gz	FASTQ	DNA	5	1500	300	300.0	300
4854_0122_ITSmix-NL2_126_S126_L001_R2_001.fastq.gz	FASTQ	DNA	5	1500	300	300.0	300
4854_0123_ITSmix-NL2_127_S127_L001_R1_001.fastq.gz	FASTQ	DNA	9	2700	300	300.0	300
4854_0123_ITSmix-NL2_127_S127_L001_R2_001.fastq.gz	FASTQ	DNA	9	2700	300	300.0	300
4854_0124_Empty_104_S128_L001_R1_001.fastq.gz	FASTQ	DNA	30077	9023100	300	300.0	300
4854_0124_Empty_104_S128_L001_R2_001.fastq.gz	FASTQ	DNA	30077	9023100	300	300.0	300
4854_0125_ITSmix-NL2_129_S129_L001_R1_001.fastq.gz	FASTQ	DNA	51484	15445200	300	300.0	300
4854_0125_ITSmix-NL2_129_S129_L001_R2_001.fastq.gz	FASTQ	DNA	51484	15445200	300	300.0	300
4854_0126_Empty_105_S130_L001_R1_001.fastq.gz	FASTQ	DNA	40317	12095100	300	300.0	300
4854_0126_Empty_105_S130_L001_R2_001.fastq.gz	FASTQ	DNA	40317	12095100	300	300.0	300
4854_0127_Empty_106_S131_L001_R1_001.fastq.gz	FASTQ	DNA	141761	42528300	300	300.0	300
4854_0127_Empty_106_S131_L001_R2_001.fastq.gz	FASTQ	DNA	141761	42528300	300	300.0	300
4854_0128_Empty_107_S132_L001_R1_001.fastq.gz	FASTQ	DNA	103180	30954000	300	300.0	300
4854_0128_Empty_107_S132_L001_R2_001.fastq.gz	FASTQ	DNA	103180	30954000	300	300.0	300
4854_0129_ITSmix-NL2_133_S133_L001_R1_001.fastq.gz	FASTQ	DNA	25256	7576800	300	300.0	300
4854_0129_ITSmix-NL2_133_S133_L001_R2_001.fastq.gz	FASTQ	DNA	25256	7576800	300	300.0	300
4854_0130_Empty_108_S134_L001_R1_001.fastq.gz	FASTQ	DNA	5905	1771500	300	300.0	300
4854_0130_Empty_108_S134_L001_R2_001.fastq.gz	FASTQ	DNA	5905	1771500	300	300.0	300
4854_0131_Empty_109_S135_L001_R1_001.fastq.gz	FASTQ	DNA	9	2700	300	300.0	300
4854_0131_Empty_109_S135_L001_R2_001.fastq.gz	FASTQ	DNA	9	2700	300	300.0	300
4854_0132_ITSmix-NL2_136_S136_L001_R1_001.fastq.gz	FASTQ	DNA	4	1200	300	300.0	300
4854_0132_ITSmix-NL2_136_S136_L001_R2_001.fastq.gz	FASTQ	DNA	4	1200	300	300.0	300
4854_0133_ITSmix-NL2_137_S137_L001_R1_001.fastq.gz	FASTQ	DNA	68525	20557500	300	300.0	300
4854_0133_ITSmix-NL2_137_S137_L001_R2_001.fastq.gz	FASTQ	DNA	68525	20557500	300	300.0	300
4854_0134_ITSmix-NL2_137_S138_L001_R1_001.fastq.gz	FASTQ	DNA	71843	21552900	300	300.0	300
4854_0134_ITSmix-NL2_137_S138_L001_R2_001.fastq.gz	FASTQ	DNA	71843	21552900	300	300.0	300
4854_0135_ITSmix-NL2_139_S139_L001_R1_001.fastq.gz	FASTQ	DNA	59883	17964900	300	300.0	300
4854_0135_ITSmix-NL2_139_S139_L001_R2_001.fastq.gz	FASTQ	DNA	59883	17964900	300	300.0	300
4854_0136_ITSmix-NL2_140_S140_L001_R1_001.fastq.gz	FASTQ	DNA	60979	18293700	300	300.0	300
4854_0136_ITSmix-NL2_140_S140_L001_R2_001.fastq.gz	FASTQ	DNA	60979	18293700	300	300.0	300
4854_0137_ITSmix-NL2_141_S141_L001_R1_001.fastq.gz	FASTQ	DNA	105472	31641600	300	300.0	300
4854_0137_ITSmix-NL2_141_S141_L001_R2_001.fastq.gz	FASTQ	DNA	105472	31641600	300	300.0	300
4854_0138_ITSmix-NL2_142_S142_L001_R1_001.fastq.gz	FASTQ	DNA	61128	18338400	300	300.0	300
