file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
Empty_504_S1226_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_504_S1226_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_505_S1227_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_505_S1227_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_506_S1228_R1_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_506_S1228_R2_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_507_S1229_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_507_S1229_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_508_S1230_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_508_S1230_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_509_S1231_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_509_S1231_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_50_S50_R1_001.fastq.gz	FASTQ	DNA	14	4214	301	301.0	301
Empty_50_S50_R2_001.fastq.gz	FASTQ	DNA	14	4214	301	301.0	301
Empty_510_S1232_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_510_S1232_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_511_S1233_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_511_S1233_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_512_S1234_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_512_S1234_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_513_S1235_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_513_S1235_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_514_S1236_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_514_S1236_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_515_S1237_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_515_S1237_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_516_S1238_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_516_S1238_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_517_S1239_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_517_S1239_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_518_S1240_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_518_S1240_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_519_S1241_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_519_S1241_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_51_S51_R1_001.fastq.gz	FASTQ	DNA	13	3913	301	301.0	301
Empty_51_S51_R2_001.fastq.gz	FASTQ	DNA	13	3913	301	301.0	301
Empty_520_S1242_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_520_S1242_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_521_S1243_R1_001.fastq.gz	FASTQ	DNA	9	2709	301	301.0	301
Empty_521_S1243_R2_001.fastq.gz	FASTQ	DNA	9	2709	301	301.0	301
Empty_522_S1244_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_522_S1244_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_523_S1245_R1_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_523_S1245_R2_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_524_S1246_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_524_S1246_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_525_S1247_R1_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_525_S1247_R2_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_526_S1248_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_526_S1248_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_527_S1257_R1_001.fastq.gz	FASTQ	DNA	12807	3854907	301	301.0	301
Empty_527_S1257_R2_001.fastq.gz	FASTQ	DNA	12807	3854907	301	301.0	301
Empty_528_S1260_R1_001.fastq.gz	FASTQ	DNA	197403	59418303	301	301.0	301
Empty_528_S1260_R2_001.fastq.gz	FASTQ	DNA	197403	59418303	301	301.0	301
Empty_529_S1268_R1_001.fastq.gz	FASTQ	DNA	223765	67353265	301	301.0	301
Empty_529_S1268_R2_001.fastq.gz	FASTQ	DNA	223765	67353265	301	301.0	301
Empty_52_S52_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_52_S52_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_530_S1269_R1_001.fastq.gz	FASTQ	DNA	132995	40031495	301	301.0	301
Empty_530_S1269_R2_001.fastq.gz	FASTQ	DNA	132995	40031495	301	301.0	301
Empty_531_S1272_R1_001.fastq.gz	FASTQ	DNA	323757	97450857	301	301.0	301
Empty_531_S1272_R2_001.fastq.gz	FASTQ	DNA	323757	97450857	301	301.0	301
Empty_532_S1279_R1_001.fastq.gz	FASTQ	DNA	289691	87196991	301	301.0	301
Empty_532_S1279_R2_001.fastq.gz	FASTQ	DNA	289691	87196991	301	301.0	301
Empty_533_S1282_R1_001.fastq.gz	FASTQ	DNA	268479	80812179	301	301.0	301
Empty_533_S1282_R2_001.fastq.gz	FASTQ	DNA	268479	80812179	301	301.0	301
Empty_534_S1283_R1_001.fastq.gz	FASTQ	DNA	211525	63669025	301	301.0	301
Empty_534_S1283_R2_001.fastq.gz	FASTQ	DNA	211525	63669025	301	301.0	301
Empty_535_S1293_R1_001.fastq.gz	FASTQ	DNA	265196	79823996	301	301.0	301
Empty_535_S1293_R2_001.fastq.gz	FASTQ	DNA	265196	79823996	301	301.0	301
Empty_536_S1294_R1_001.fastq.gz	FASTQ	DNA	300949	90585649	301	301.0	301
Empty_536_S1294_R2_001.fastq.gz	FASTQ	DNA	300949	90585649	301	301.0	301
Empty_537_S1295_R1_001.fastq.gz	FASTQ	DNA	294096	88522896	301	301.0	301
Empty_537_S1295_R2_001.fastq.gz	FASTQ	DNA	294096	88522896	301	301.0	301
Empty_538_S1308_R1_001.fastq.gz	FASTQ	DNA	256170	77107170	301	301.0	301
Empty_538_S1308_R2_001.fastq.gz	FASTQ	DNA	256170	77107170	301	301.0	301
Empty_539_S1319_R1_001.fastq.gz	FASTQ	DNA	363216	109328016	301	301.0	301
Empty_539_S1319_R2_001.fastq.gz	FASTQ	DNA	363216	109328016	301	301.0	301
Empty_53_S53_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_53_S53_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_540_S1320_R1_001.fastq.gz	FASTQ	DNA	23881	7188181	301	301.0	301
Empty_540_S1320_R2_001.fastq.gz	FASTQ	DNA	23881	7188181	301	301.0	301
Empty_541_S1329_R1_001.fastq.gz	FASTQ	DNA	232306	69924106	301	301.0	301
Empty_541_S1329_R2_001.fastq.gz	FASTQ	DNA	232306	69924106	301	301.0	301
Empty_542_S1331_R1_001.fastq.gz	FASTQ	DNA	223150	67168150	301	301.0	301
Empty_542_S1331_R2_001.fastq.gz	FASTQ	DNA	223150	67168150	301	301.0	301
Empty_543_S1341_R1_001.fastq.gz	FASTQ	DNA	203612	61287212	301	301.0	301
Empty_543_S1341_R2_001.fastq.gz	FASTQ	DNA	203612	61287212	301	301.0	301
Empty_544_S1343_R1_001.fastq.gz	FASTQ	DNA	25960	7813960	301	301.0	301
Empty_544_S1343_R2_001.fastq.gz	FASTQ	DNA	25960	7813960	301	301.0	301
Empty_545_S1348_R1_001.fastq.gz	FASTQ	DNA	422973	127314873	301	301.0	301
Empty_545_S1348_R2_001.fastq.gz	FASTQ	DNA	422973	127314873	301	301.0	301
Empty_546_S1353_R1_001.fastq.gz	FASTQ	DNA	250647	75444747	301	301.0	301
Empty_546_S1353_R2_001.fastq.gz	FASTQ	DNA	250647	75444747	301	301.0	301
Empty_547_S1359_R1_001.fastq.gz	FASTQ	DNA	494790	148931790	301	301.0	301
Empty_547_S1359_R2_001.fastq.gz	FASTQ	DNA	494790	148931790	301	301.0	301
Empty_548_S1364_R1_001.fastq.gz	FASTQ	DNA	297150	89442150	301	301.0	301
Empty_548_S1364_R2_001.fastq.gz	FASTQ	DNA	297150	89442150	301	301.0	301
Empty_549_S1365_R1_001.fastq.gz	FASTQ	DNA	416956	125503756	301	301.0	301
Empty_549_S1365_R2_001.fastq.gz	FASTQ	DNA	416956	125503756	301	301.0	301
Empty_54_S54_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_54_S54_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_550_S1368_R1_001.fastq.gz	FASTQ	DNA	604397	181923497	301	301.0	301
Empty_550_S1368_R2_001.fastq.gz	FASTQ	DNA	604397	181923497	301	301.0	301
Empty_551_S1375_R1_001.fastq.gz	FASTQ	DNA	352710	106165710	301	301.0	301
Empty_551_S1375_R2_001.fastq.gz	FASTQ	DNA	352710	106165710	301	301.0	301
Empty_552_S1396_R1_001.fastq.gz	FASTQ	DNA	358888	108025288	301	301.0	301
Empty_552_S1396_R2_001.fastq.gz	FASTQ	DNA	358888	108025288	301	301.0	301
Empty_553_S1415_R1_001.fastq.gz	FASTQ	DNA	19490	5866490	301	301.0	301
Empty_553_S1415_R2_001.fastq.gz	FASTQ	DNA	19490	5866490	301	301.0	301
Empty_554_S1425_R1_001.fastq.gz	FASTQ	DNA	265691	79972991	301	301.0	301
Empty_554_S1425_R2_001.fastq.gz	FASTQ	DNA	265691	79972991	301	301.0	301
Empty_555_S1437_R1_001.fastq.gz	FASTQ	DNA	265424	79892624	301	301.0	301
Empty_555_S1437_R2_001.fastq.gz	FASTQ	DNA	265424	79892624	301	301.0	301
Empty_556_S1444_R1_001.fastq.gz	FASTQ	DNA	315381	94929681	301	301.0	301
Empty_556_S1444_R2_001.fastq.gz	FASTQ	DNA	315381	94929681	301	301.0	301
Empty_557_S1449_R1_001.fastq.gz	FASTQ	DNA	225456	67862256	301	301.0	301
Empty_557_S1449_R2_001.fastq.gz	FASTQ	DNA	225456	67862256	301	301.0	301
Empty_558_S1455_R1_001.fastq.gz	FASTQ	DNA	383745	115507245	301	301.0	301
Empty_558_S1455_R2_001.fastq.gz	FASTQ	DNA	383745	115507245	301	301.0	301
Empty_559_S1460_R1_001.fastq.gz	FASTQ	DNA	303978	91497378	301	301.0	301
Empty_559_S1460_R2_001.fastq.gz	FASTQ	DNA	303978	91497378	301	301.0	301
Empty_55_S55_R1_001.fastq.gz	FASTQ	DNA	11	3311	301	301.0	301
Empty_55_S55_R2_001.fastq.gz	FASTQ	DNA	11	3311	301	301.0	301
Empty_560_S1471_R1_001.fastq.gz	FASTQ	DNA	302545	91066045	301	301.0	301
Empty_560_S1471_R2_001.fastq.gz	FASTQ	DNA	302545	91066045	301	301.0	301
Empty_561_S1489_R1_001.fastq.gz	FASTQ	DNA	261076	78583876	301	301.0	301
Empty_561_S1489_R2_001.fastq.gz	FASTQ	DNA	261076	78583876	301	301.0	301
Empty_562_S1492_R1_001.fastq.gz	FASTQ	DNA	287879	86651579	301	301.0	301
Empty_562_S1492_R2_001.fastq.gz	FASTQ	DNA	287879	86651579	301	301.0	301
Empty_563_S1511_R1_001.fastq.gz	FASTQ	DNA	17686	5323486	301	301.0	301
Empty_563_S1511_R2_001.fastq.gz	FASTQ	DNA	17686	5323486	301	301.0	301
Empty_564_S1521_R1_001.fastq.gz	FASTQ	DNA	315798	95055198	301	301.0	301
Empty_564_S1521_R2_001.fastq.gz	FASTQ	DNA	315798	95055198	301	301.0	301
Empty_565_S1533_R1_001.fastq.gz	FASTQ	DNA	286689	86293389	301	301.0	301
Empty_565_S1533_R2_001.fastq.gz	FASTQ	DNA	286689	86293389	301	301.0	301
Empty_56_S56_R1_001.fastq.gz	FASTQ	DNA	8	2408	301	301.0	301
Empty_56_S56_R2_001.fastq.gz	FASTQ	DNA	8	2408	301	301.0	301
Empty_57_S57_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_57_S57_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_58_S58_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_58_S58_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_59_S59_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_59_S59_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_5_S5_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_5_S5_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_60_S60_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_60_S60_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_61_S61_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_61_S61_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_62_S62_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_62_S62_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_63_S63_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_63_S63_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_64_S64_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_64_S64_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_65_S65_R1_001.fastq.gz	FASTQ	DNA	6	1806	301	301.0	301
Empty_65_S65_R2_001.fastq.gz	FASTQ	DNA	6	1806	301	301.0	301
Empty_66_S66_R1_001.fastq.gz	FASTQ	DNA	8	2408	301	301.0	301
Empty_66_S66_R2_001.fastq.gz	FASTQ	DNA	8	2408	301	301.0	301
Empty_67_S67_R1_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_67_S67_R2_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_68_S68_R1_001.fastq.gz	FASTQ	DNA	29	8729	301	301.0	301
Empty_68_S68_R2_001.fastq.gz	FASTQ	DNA	29	8729	301	301.0	301
Empty_69_S69_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_69_S69_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_6_S6_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_6_S6_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_70_S70_R1_001.fastq.gz	FASTQ	DNA	19	5719	301	301.0	301
Empty_70_S70_R2_001.fastq.gz	FASTQ	DNA	19	5719	301	301.0	301
Empty_71_S71_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_71_S71_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_72_S72_R1_001.fastq.gz	FASTQ	DNA	33	9933	301	301.0	301
Empty_72_S72_R2_001.fastq.gz	FASTQ	DNA	33	9933	301	301.0	301
Empty_73_S73_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_73_S73_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_74_S74_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_74_S74_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_75_S75_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_75_S75_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_76_S76_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_76_S76_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_77_S77_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_77_S77_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_78_S78_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_78_S78_R2_001.fastq.gz			0	0	0	0.0	0
Empty_79_S79_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_79_S79_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_7_S7_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_7_S7_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_80_S80_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_80_S80_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_81_S81_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_81_S81_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_82_S82_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_82_S82_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_83_S83_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_83_S83_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_84_S84_R1_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_84_S84_R2_001.fastq.gz	FASTQ	DNA	1	301	301	301.0	301
Empty_85_S85_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_85_S85_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_86_S86_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_86_S86_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_87_S87_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_87_S87_R2_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_88_S88_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_88_S88_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_89_S89_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_89_S89_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_8_S8_R1_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_8_S8_R2_001.fastq.gz	FASTQ	DNA	3	903	301	301.0	301
Empty_90_S90_R1_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_90_S90_R2_001.fastq.gz	FASTQ	DNA	2	602	301	301.0	301
Empty_91_S91_R1_001.fastq.gz	FASTQ	DNA	6	1806	301	301.0	301
Empty_91_S91_R2_001.fastq.gz	FASTQ	DNA	6	1806	301	301.0	301
Empty_92_S92_R1_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_92_S92_R2_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_93_S93_R1_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_93_S93_R2_001.fastq.gz	FASTQ	DNA	4	1204	301	301.0	301
Empty_94_S94_R1_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_94_S94_R2_001.fastq.gz	FASTQ	DNA	7	2107	301	301.0	301
Empty_95_S95_R1_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_95_S95_R2_001.fastq.gz	FASTQ	DNA	5	1505	301	301.0	301
Empty_96_S96_R1_001.fastq.gz	FASTQ	DNA	9	2709	301	301.0	301
Empty_96_S96_R2_001.fastq.gz	FASTQ	DNA	9	2709	301	301.0	301
Empty_97_S103_R1_001.fastq.gz	FASTQ	DNA	51014	15355214	301	301.0	301
Empty_97_S103_R2_001.fastq.gz	FASTQ	DNA	51014	15355214	301	301.0	301
Empty_98_S105_R1_001.fastq.gz	FASTQ	DNA	22753	6848653	301	301.0	301
Empty_98_S105_R2_001.fastq.gz	FASTQ	DNA	22753	6848653	301	301.0	301
Empty_99_S106_R1_001.fastq.gz	FASTQ	DNA	147661	44445961	301	301.0	301
Empty_99_S106_R2_001.fastq.gz	FASTQ	DNA	147661	44445961	301	301.0	301
Empty_9_S9_R1_001.fastq.gz		DNA	0	0	0	0.0	0
Empty_9_S9_R2_001.fastq.gz		DNA	0	0	0	0.0	0
ITS-Blank1_S288_R1_001.fastq.gz	FASTQ	DNA	52227	15720327	301	301.0	301
ITS-Blank1_S288_R2_001.fastq.gz	FASTQ	DNA	52227	15720327	301	301.0	301
ITS-Blank2_S768_R1_001.fastq.gz	FASTQ	DNA	91294	27479494	301	301.0	301
ITS-Blank2_S768_R2_001.fastq.gz	FASTQ	DNA	91294	27479494	301	301.0	301
ITS-Blank3_S1344_R1_001.fastq.gz	FASTQ	DNA	25168	7575568	301	301.0	301
ITS-Blank3_S1344_R2_001.fastq.gz	FASTQ	DNA	25168	7575568	301	301.0	301
ITSmix-Blank1_S192_R1_001.fastq.gz	FASTQ	DNA	64190	19321190	301	301.0	301
ITSmix-Blank1_S192_R2_001.fastq.gz	FASTQ	DNA	64190	19321190	301	301.0	301
ITSmix-Blank2_S672_R1_001.fastq.gz	FASTQ	DNA	329590	99206590	301	301.0	301
ITSmix-Blank2_S672_R2_001.fastq.gz	FASTQ	DNA	329590	99206590	301	301.0	301
ITSmix-Blank3_S1152_R1_001.fastq.gz	FASTQ	DNA	165014	49669214	301	301.0	301
ITSmix-Blank3_S1152_R2_001.fastq.gz	FASTQ	DNA	165014	49669214	301	301.0	301
ITSmix-NL2_101_S97_R1_001.fastq.gz	FASTQ	DNA	14515	4369015	301	301.0	301
ITSmix-NL2_101_S97_R2_001.fastq.gz	FASTQ	DNA	14515	4369015	301	301.0	301
ITSmix-NL2_102_S98_R1_001.fastq.gz	FASTQ	DNA	44324	13341524	301	301.0	301
ITSmix-NL2_102_S98_R2_001.fastq.gz	FASTQ	DNA	44324	13341524	301	301.0	301
ITSmix-NL2_103_S99_R1_001.fastq.gz	FASTQ	DNA	50102	15080702	301	301.0	301
ITSmix-NL2_103_S99_R2_001.fastq.gz	FASTQ	DNA	50102	15080702	301	301.0	301
ITSmix-NL2_104_S100_R1_001.fastq.gz	FASTQ	DNA	26131	7865431	301	301.0	301
ITSmix-NL2_104_S100_R2_001.fastq.gz	FASTQ	DNA	26131	7865431	301	301.0	301
ITSmix-NL2_105_S101_R1_001.fastq.gz	FASTQ	DNA	24261	7302561	301	301.0	301
ITSmix-NL2_105_S101_R2_001.fastq.gz	FASTQ	DNA	24261	7302561	301	301.0	301
ITSmix-NL2_106_S102_R1_001.fastq.gz	FASTQ	DNA	50134	15090334	301	301.0	301
ITSmix-NL2_106_S102_R2_001.fastq.gz	FASTQ	DNA	50134	15090334	301	301.0	301
ITSmix-NL2_108_S104_R1_001.fastq.gz	FASTQ	DNA	71602	21552202	301	301.0	301
ITSmix-NL2_108_S104_R2_001.fastq.gz	FASTQ	DNA	71602	21552202	301	301.0	301
ITSmix-NL2_10_S586_R1_001.fastq.gz	FASTQ	DNA	6127	1844227	301	301.0	301
ITSmix-NL2_10_S586_R2_001.fastq.gz	FASTQ	DNA	6127	1844227	301	301.0	301
ITSmix-NL2_111_S107_R1_001.fastq.gz	FASTQ	DNA	121052	36436652	301	301.0	301
ITSmix-NL2_111_S107_R2_001.fastq.gz	FASTQ	DNA	121052	36436652	301	301.0	301
ITSmix-NL2_112_S108_R1_001.fastq.gz	FASTQ	DNA	128714	38742914	301	301.0	301
ITSmix-NL2_112_S108_R2_001.fastq.gz	FASTQ	DNA	128714	38742914	301	301.0	301
ITSmix-NL2_113_S109_R1_001.fastq.gz	FASTQ	DNA	53761	16182061	301	301.0	301
ITSmix-NL2_113_S109_R2_001.fastq.gz	FASTQ	DNA	53761	16182061	301	301.0	301
ITSmix-NL2_114_S110_R1_001.fastq.gz	FASTQ	DNA	15703	4726603	301	301.0	301
ITSmix-NL2_114_S110_R2_001.fastq.gz	FASTQ	DNA	15703	4726603	301	301.0	301
ITSmix-NL2_117_S113_R1_001.fastq.gz	FASTQ	DNA	67184	20222384	301	301.0	301
ITSmix-NL2_117_S113_R2_001.fastq.gz	FASTQ	DNA	67184	20222384	301	301.0	301
ITSmix-NL2_118_S114_R1_001.fastq.gz	FASTQ	DNA	9491	2856791	301	301.0	301
ITSmix-NL2_118_S114_R2_001.fastq.gz	FASTQ	DNA	9491	2856791	301	301.0	301
ITSmix-NL2_11_S587_R1_001.fastq.gz	FASTQ	DNA	395221	118961521	301	301.0	301
ITSmix-NL2_11_S587_R2_001.fastq.gz	FASTQ	DNA	395221	118961521	301	301.0	301
ITSmix-NL2_120_S116_R1_001.fastq.gz	FASTQ	DNA	10636	3201436	301	301.0	301
ITSmix-NL2_120_S116_R2_001.fastq.gz	FASTQ	DNA	10636	3201436	301	301.0	301
ITSmix-NL2_121_S117_R1_001.fastq.gz	FASTQ	DNA	9363	2818263	301	301.0	301
ITSmix-NL2_121_S117_R2_001.fastq.gz	FASTQ	DNA	9363	2818263	301	301.0	301
ITSmix-NL2_122_S118_R1_001.fastq.gz	FASTQ	DNA	61422	18488022	301	301.0	301
ITSmix-NL2_122_S118_R2_001.fastq.gz	FASTQ	DNA	61422	18488022	301	301.0	301
ITSmix-NL2_123_S119_R1_001.fastq.gz	FASTQ	DNA	10190	3067190	301	301.0	301
ITSmix-NL2_123_S119_R2_001.fastq.gz	FASTQ	DNA	10190	3067190	301	301.0	301
ITSmix-NL2_125_S121_R1_001.fastq.gz	FASTQ	DNA	94962	28583562	301	301.0	301
ITSmix-NL2_125_S121_R2_001.fastq.gz	FASTQ	DNA	94962	28583562	301	301.0	301
ITSmix-NL2_126_S122_R1_001.fastq.gz	FASTQ	DNA	12266	3692066	301	301.0	301
ITSmix-NL2_126_S122_R2_001.fastq.gz	FASTQ	DNA	12266	3692066	301	301.0	301
ITSmix-NL2_127_S123_R1_001.fastq.gz	FASTQ	DNA	13253	3989153	301	301.0	301
ITSmix-NL2_127_S123_R2_001.fastq.gz	FASTQ	DNA	13253	3989153	301	301.0	301
ITSmix-NL2_129_S125_R1_001.fastq.gz	FASTQ	DNA	100348	30204748	301	301.0	301
ITSmix-NL2_129_S125_R2_001.fastq.gz	FASTQ	DNA	100348	30204748	301	301.0	301
ITSmix-NL2_12_S588_R1_001.fastq.gz	FASTQ	DNA	374243	112647143	301	301.0	301
ITSmix-NL2_12_S588_R2_001.fastq.gz	FASTQ	DNA	374243	112647143	301	301.0	301
ITSmix-NL2_133_S129_R1_001.fastq.gz	FASTQ	DNA	66751	20092051	301	301.0	301
ITSmix-NL2_133_S129_R2_001.fastq.gz	FASTQ	DNA	66751	20092051	301	301.0	301
ITSmix-NL2_136_S132_R1_001.fastq.gz	FASTQ	DNA	14735	4435235	301	301.0	301
ITSmix-NL2_136_S132_R2_001.fastq.gz	FASTQ	DNA	14735	4435235	301	301.0	301
ITSmix-NL2_137a_S133_R1_001.fastq.gz	FASTQ	DNA	131938	39713338	301	301.0	301
ITSmix-NL2_137a_S133_R2_001.fastq.gz	FASTQ	DNA	131938	39713338	301	301.0	301
ITSmix-NL2_137b_S134_R1_001.fastq.gz	FASTQ	DNA	132652	39928252	301	301.0	301
ITSmix-NL2_137b_S134_R2_001.fastq.gz	FASTQ	DNA	132652	39928252	301	301.0	301
ITSmix-NL2_138_S637_R1_001.fastq.gz	FASTQ	DNA	407728	122726128	301	301.0	301
ITSmix-NL2_138_S637_R2_001.fastq.gz	FASTQ	DNA	407728	122726128	301	301.0	301
ITSmix-NL2_139_S135_R1_001.fastq.gz	FASTQ	DNA	114397	34433497	301	301.0	301
