Empty_124_S175_R1_001.fastq.gz,161468,73903,87565,0.5423,54.23
Empty_124_S175_R2_001.fastq.gz,161468,60780,100688,0.6236,62.36
Empty_125_S177_R1_001.fastq.gz,75835,24364,51471,0.6787,67.87
Empty_125_S177_R2_001.fastq.gz,75835,33895,41940,0.5530,55.30
Empty_126_S182_R1_001.fastq.gz,138089,44448,93641,0.6781,67.81
Empty_126_S182_R2_001.fastq.gz,138089,62006,76083,0.5510,55.10
Empty_127_S190_R1_001.fastq.gz,65878,18351,47527,0.7214,72.14
Empty_127_S190_R2_001.fastq.gz,65878,31478,34400,0.5222,52.22
Empty_128_S191_R1_001.fastq.gz,128220,35495,92725,0.7232,72.32
Empty_128_S191_R2_001.fastq.gz,128220,53183,75037,0.5852,58.52
Empty_129_S193_R1_001.fastq.gz,280154,36895,243259,0.8683,86.83
Empty_129_S193_R2_001.fastq.gz,280154,93392,186762,0.6666,66.66
Empty_12_S12_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_12_S12_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_130_S199_R1_001.fastq.gz,296674,35070,261604,0.8818,88.18
Empty_130_S199_R2_001.fastq.gz,296674,98715,197959,0.6673,66.73
Empty_131_S207_R1_001.fastq.gz,238362,35044,203318,0.8530,85.30
Empty_131_S207_R2_001.fastq.gz,238362,85120,153242,0.6429,64.29
Empty_132_S208_R1_001.fastq.gz,18042,9229,8813,0.4885,48.85
Empty_132_S208_R2_001.fastq.gz,18042,12399,5643,0.3128,31.28
Empty_133_S220_R1_001.fastq.gz,126646,23008,103638,0.8183,81.83
Empty_133_S220_R2_001.fastq.gz,126646,88879,37767,0.2982,29.82
Empty_134_S221_R1_001.fastq.gz,158584,30241,128343,0.8093,80.93
Empty_134_S221_R2_001.fastq.gz,158584,65685,92899,0.5858,58.58
Empty_135_S226_R1_001.fastq.gz,197486,44435,153051,0.7750,77.50
Empty_135_S226_R2_001.fastq.gz,197486,91977,105509,0.5343,53.43
Empty_136_S231_R1_001.fastq.gz,256374,38763,217611,0.8488,84.88
Empty_136_S231_R2_001.fastq.gz,256374,96884,159490,0.6221,62.21
Empty_137_S233_R1_001.fastq.gz,244635,36008,208627,0.8528,85.28
Empty_137_S233_R2_001.fastq.gz,244635,75834,168801,0.6900,69.00
Empty_138_S237_R1_001.fastq.gz,11778,6588,5190,0.4407,44.07
Empty_138_S237_R2_001.fastq.gz,11778,8101,3677,0.3122,31.22
Empty_139_S243_R1_001.fastq.gz,13885,7679,6206,0.4470,44.70
Empty_139_S243_R2_001.fastq.gz,13885,9033,4852,0.3494,34.94
Empty_13_S13_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_13_S13_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_140_S246_R1_001.fastq.gz,270973,51570,219403,0.8097,80.97
Empty_140_S246_R2_001.fastq.gz,270973,117568,153405,0.5661,56.61
Empty_141_S248_R1_001.fastq.gz,329536,51634,277902,0.8433,84.33
Empty_141_S248_R2_001.fastq.gz,329536,121220,208316,0.6321,63.21
Empty_142_S266_R1_001.fastq.gz,238965,53574,185391,0.7758,77.58
Empty_142_S266_R2_001.fastq.gz,238965,111146,127819,0.5349,53.49
Empty_143_S267_R1_001.fastq.gz,13573,7147,6426,0.4734,47.34
Empty_143_S267_R2_001.fastq.gz,13573,8531,5042,0.3715,37.15
Empty_144_S271_R1_001.fastq.gz,467572,69688,397884,0.8510,85.10
Empty_144_S271_R2_001.fastq.gz,467572,140705,326867,0.6991,69.91
Empty_145_S278_R1_001.fastq.gz,13101,7192,5909,0.4510,45.10
Empty_145_S278_R2_001.fastq.gz,13101,9235,3866,0.2951,29.51
Empty_146_S289_R1_001.fastq.gz,15823,7909,7914,0.5002,50.02
Empty_146_S289_R2_001.fastq.gz,15823,10534,5289,0.3343,33.43
Empty_147_S302_R1_001.fastq.gz,465773,43576,422197,0.9064,90.64
Empty_147_S302_R2_001.fastq.gz,465773,94088,371685,0.7980,79.80
Empty_148_S303_R1_001.fastq.gz,15042,7360,7682,0.5107,51.07
Empty_148_S303_R2_001.fastq.gz,15042,9955,5087,0.3382,33.82
Empty_149_S304_R1_001.fastq.gz,23337,10850,12487,0.5351,53.51
Empty_149_S304_R2_001.fastq.gz,23337,15686,7651,0.3278,32.78
Empty_14_S14_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_14_S14_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_150_S316_R1_001.fastq.gz,460747,57643,403104,0.8749,87.49
Empty_150_S316_R2_001.fastq.gz,460747,110663,350084,0.7598,75.98
Empty_151_S317_R1_001.fastq.gz,321079,24092,296987,0.9250,92.50
Empty_151_S317_R2_001.fastq.gz,321079,53445,267634,0.8335,83.35
Empty_152a_S318_R1_001.fastq.gz,505252,64596,440656,0.8722,87.22
Empty_152a_S318_R2_001.fastq.gz,505252,124116,381136,0.7543,75.43
Empty_152b_S322_R1_001.fastq.gz,294651,29611,265040,0.8995,89.95
Empty_152b_S322_R2_001.fastq.gz,294651,70273,224378,0.7615,76.15
Empty_153_S327_R1_001.fastq.gz,380653,38688,341965,0.8984,89.84
Empty_153_S327_R2_001.fastq.gz,380653,84495,296158,0.7780,77.80
Empty_154_S329_R1_001.fastq.gz,287065,23048,264017,0.9197,91.97
Empty_154_S329_R2_001.fastq.gz,287065,52614,234451,0.8167,81.67
Empty_155_S333_R1_001.fastq.gz,10856,5833,5023,0.4627,46.27
Empty_155_S333_R2_001.fastq.gz,10856,7457,3399,0.3131,31.31
Empty_156_S342_R1_001.fastq.gz,347648,50635,297013,0.8543,85.43
Empty_156_S342_R2_001.fastq.gz,347648,95737,251911,0.7246,72.46
Empty_157_S344_R1_001.fastq.gz,366428,34162,332266,0.9068,90.68
Empty_157_S344_R2_001.fastq.gz,366428,83269,283159,0.7728,77.28
Empty_158_S345_R1_001.fastq.gz,337803,45208,292595,0.8662,86.62
Empty_158_S345_R2_001.fastq.gz,337803,94275,243528,0.7209,72.09
Empty_159_S347_R1_001.fastq.gz,444894,32366,412528,0.9273,92.73
Empty_159_S347_R2_001.fastq.gz,444894,70052,374842,0.8425,84.25
Empty_15_S15_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_15_S15_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_160_S353_R1_001.fastq.gz,337016,30230,306786,0.9103,91.03
Empty_160_S353_R2_001.fastq.gz,337016,66295,270721,0.8033,80.33
Empty_161_S362_R1_001.fastq.gz,339666,39351,300315,0.8841,88.41
Empty_161_S362_R2_001.fastq.gz,339666,82314,257352,0.7577,75.77
Empty_162_S363_R1_001.fastq.gz,12437,6262,6175,0.4965,49.65
Empty_162_S363_R2_001.fastq.gz,12437,8050,4387,0.3527,35.27
Empty_163_S364_R1_001.fastq.gz,377153,58418,318735,0.8451,84.51
Empty_163_S364_R2_001.fastq.gz,377153,108393,268760,0.7126,71.26
Empty_164_S367_R1_001.fastq.gz,469019,37048,431971,0.9210,92.10
Empty_164_S367_R2_001.fastq.gz,469019,100568,368451,0.7856,78.56
Empty_165_S374_R1_001.fastq.gz,328972,31469,297503,0.9043,90.43
Empty_165_S374_R2_001.fastq.gz,328972,67125,261847,0.7960,79.60
Empty_166_S385_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_166_S385_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_167_S386_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_167_S386_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_168_S387_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_168_S387_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_169_S388_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_169_S388_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_16_S16_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_16_S16_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_170_S389_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_170_S389_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_171_S390_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_171_S390_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_172_S391_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_172_S391_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_173_S392_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_173_S392_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_174_S393_R1_001.fastq.gz,25,25,0,0.0000,0.00
Empty_174_S393_R2_001.fastq.gz,25,25,0,0.0000,0.00
Empty_175_S394_R1_001.fastq.gz,9,9,0,0.0000,0.00
Empty_175_S394_R2_001.fastq.gz,9,9,0,0.0000,0.00
Empty_176_S395_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_176_S395_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_177_S396_R1_001.fastq.gz,12,12,0,0.0000,0.00
Empty_177_S396_R2_001.fastq.gz,12,12,0,0.0000,0.00
Empty_178_S397_R1_001.fastq.gz,34,34,0,0.0000,0.00
Empty_178_S397_R2_001.fastq.gz,34,34,0,0.0000,0.00
Empty_179_S398_R1_001.fastq.gz,26,26,0,0.0000,0.00
Empty_179_S398_R2_001.fastq.gz,26,26,0,0.0000,0.00
Empty_17_S17_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_17_S17_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_180_S399_R1_001.fastq.gz,11,11,0,0.0000,0.00
Empty_180_S399_R2_001.fastq.gz,11,11,0,0.0000,0.00
Empty_181_S400_R1_001.fastq.gz,19,19,0,0.0000,0.00
Empty_181_S400_R2_001.fastq.gz,19,19,0,0.0000,0.00
Empty_182_S401_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_182_S401_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_183_S402_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_183_S402_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_184_S403_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_184_S403_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_185_S404_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_185_S404_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_186_S405_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_186_S405_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_187_S406_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_187_S406_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_188_S407_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_188_S407_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_189_S408_R1_001.fastq.gz,6,5,1,0.1667,16.67
Empty_189_S408_R2_001.fastq.gz,6,6,0,0.0000,0.00
Empty_18_S18_R1_001.fastq.gz,4,3,1,0.2500,25.00
Empty_18_S18_R2_001.fastq.gz,4,4,0,0.0000,0.00
Empty_190_S409_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_190_S409_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_191_S410_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_191_S410_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_192_S411_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_192_S411_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_193_S412_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_193_S412_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_194_S413_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_194_S413_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_195_S414_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_195_S414_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_196_S415_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_196_S415_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_197_S416_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_197_S416_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_198_S417_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_198_S417_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_199_S418_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_199_S418_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_19_S19_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_19_S19_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_1_S1_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_1_S1_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_200_S419_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_200_S419_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_201_S420_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_201_S420_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_202_S421_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_202_S421_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_203_S422_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_203_S422_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_204_S423_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_204_S423_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_205_S424_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_205_S424_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_206_S425_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_206_S425_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_207_S426_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_207_S426_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_208_S427_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_208_S427_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_209_S428_R1_001.fastq.gz,10,9,1,0.1000,10.00
Empty_209_S428_R2_001.fastq.gz,10,10,0,0.0000,0.00
Empty_20_S20_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_20_S20_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_210_S429_R1_001.fastq.gz,8,8,0,0.0000,0.00
Empty_210_S429_R2_001.fastq.gz,8,8,0,0.0000,0.00
Empty_211_S430_R1_001.fastq.gz,6,6,0,0.0000,0.00
Empty_211_S430_R2_001.fastq.gz,6,6,0,0.0000,0.00
Empty_212_S431_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_212_S431_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_213_S432_R1_001.fastq.gz,10,10,0,0.0000,0.00
Empty_213_S432_R2_001.fastq.gz,10,10,0,0.0000,0.00
Empty_214_S433_R1_001.fastq.gz,13,10,3,0.2308,23.08
Empty_214_S433_R2_001.fastq.gz,13,10,3,0.2308,23.08
Empty_215_S434_R1_001.fastq.gz,7,3,4,0.5714,57.14
Empty_215_S434_R2_001.fastq.gz,7,7,0,0.0000,0.00
Empty_216_S435_R1_001.fastq.gz,10,7,3,0.3000,30.00
Empty_216_S435_R2_001.fastq.gz,10,10,0,0.0000,0.00
Empty_217_S436_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_217_S436_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_218_S437_R1_001.fastq.gz,11,9,2,0.1818,18.18
Empty_218_S437_R2_001.fastq.gz,11,10,1,0.0909,9.09
Empty_219_S438_R1_001.fastq.gz,6,4,2,0.3333,33.33
Empty_219_S438_R2_001.fastq.gz,6,3,3,0.5000,50.00
Empty_21_S21_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_21_S21_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_220_S439_R1_001.fastq.gz,10,6,4,0.4000,40.00
Empty_220_S439_R2_001.fastq.gz,10,7,3,0.3000,30.00
Empty_221_S440_R1_001.fastq.gz,4,2,2,0.5000,50.00
Empty_221_S440_R2_001.fastq.gz,4,3,1,0.2500,25.00
Empty_222_S441_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_222_S441_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_223_S442_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_223_S442_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_224_S443_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_224_S443_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_225_S444_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_225_S444_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_226_S445_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_226_S445_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_227_S446_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_227_S446_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_228_S447_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_228_S447_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_229_S448_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_229_S448_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_22_S22_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_22_S22_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_230_S449_R1_001.fastq.gz,22,22,0,0.0000,0.00
Empty_230_S449_R2_001.fastq.gz,22,22,0,0.0000,0.00
Empty_231_S450_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_231_S450_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_232_S451_R1_001.fastq.gz,27,26,1,0.0370,3.70
Empty_232_S451_R2_001.fastq.gz,27,27,0,0.0000,0.00
Empty_233_S452_R1_001.fastq.gz,25,25,0,0.0000,0.00
Empty_233_S452_R2_001.fastq.gz,25,25,0,0.0000,0.00
Empty_234_S453_R1_001.fastq.gz,27,27,0,0.0000,0.00
Empty_234_S453_R2_001.fastq.gz,27,27,0,0.0000,0.00
Empty_235_S454_R1_001.fastq.gz,43,43,0,0.0000,0.00
Empty_235_S454_R2_001.fastq.gz,43,43,0,0.0000,0.00
Empty_236_S455_R1_001.fastq.gz,40,39,1,0.0250,2.50
Empty_236_S455_R2_001.fastq.gz,40,40,0,0.0000,0.00
Empty_237_S456_R1_001.fastq.gz,41,40,1,0.0244,2.44
Empty_237_S456_R2_001.fastq.gz,41,41,0,0.0000,0.00
Empty_238_S457_R1_001.fastq.gz,7,6,1,0.1429,14.29
Empty_238_S457_R2_001.fastq.gz,7,6,1,0.1429,14.29
Empty_239_S458_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_239_S458_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_23_S23_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_23_S23_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_240_S459_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_240_S459_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_241_S460_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_241_S460_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_242_S461_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_242_S461_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_243_S462_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_243_S462_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_244_S463_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_244_S463_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_245_S464_R1_001.fastq.gz,4,3,1,0.2500,25.00
Empty_245_S464_R2_001.fastq.gz,4,4,0,0.0000,0.00
Empty_246_S465_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_246_S465_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_247_S466_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_247_S466_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_248_S467_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_248_S467_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_249_S468_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_249_S468_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_24_S24_R1_001.fastq.gz,1,1,0,0.0000,0.00
Empty_24_S24_R2_001.fastq.gz,1,1,0,0.0000,0.00
Empty_250_S469_R1_001.fastq.gz,3,2,1,0.3333,33.33
Empty_250_S469_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_251_S470_R1_001.fastq.gz,2,2,0,0.0000,0.00
Empty_251_S470_R2_001.fastq.gz,2,2,0,0.0000,0.00
Empty_252_S471_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_252_S471_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_253_S472_R1_001.fastq.gz,9,8,1,0.1111,11.11
Empty_253_S472_R2_001.fastq.gz,9,8,1,0.1111,11.11
Empty_254_S473_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_254_S473_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_255_S474_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_255_S474_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_256_S475_R1_001.fastq.gz,4,4,0,0.0000,0.00
Empty_256_S475_R2_001.fastq.gz,4,4,0,0.0000,0.00
Empty_257_S476_R1_001.fastq.gz,4,4,0,0.0000,0.00
Empty_257_S476_R2_001.fastq.gz,4,4,0,0.0000,0.00
Empty_258_S477_R1_001.fastq.gz,3,3,0,0.0000,0.00
Empty_258_S477_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_259_S478_R1_001.fastq.gz,3,2,1,0.3333,33.33
Empty_259_S478_R2_001.fastq.gz,3,3,0,0.0000,0.00
Empty_25_S25_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_25_S25_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_260_S479_R1_001.fastq.gz,0,0,0,0.0000,0.00
Empty_260_S479_R2_001.fastq.gz,0,0,0,0.0000,0.00
Empty_261_S480_R1_001.fastq.gz,9,8,1,0.1111,11.11
Empty_261_S480_R2_001.fastq.gz,9,9,0,0.0000,0.00
Empty_262_S481_R1_001.fastq.gz,17781,10038,7743,0.4355,43.55
Empty_262_S481_R2_001.fastq.gz,17781,13112,4669,0.2626,26.26
Empty_263_S486_R1_001.fastq.gz,327901,55639,272262,0.8303,83.03
Empty_263_S486_R2_001.fastq.gz,327901,122234,205667,0.6272,62.72
Empty_264_S487_R1_001.fastq.gz,316448,70748,245700,0.7764,77.64
Empty_264_S487_R2_001.fastq.gz,316448,140647,175801,0.5555,55.55
Empty_265_S490_R1_001.fastq.gz,5755,3487,2268,0.3941,39.41
Empty_265_S490_R2_001.fastq.gz,5755,4646,1109,0.1927,19.27
Empty_266_S494_R1_001.fastq.gz,393907,93292,300615,0.7632,76.32
Empty_266_S494_R2_001.fastq.gz,393907,202581,191326,0.4857,48.57
Empty_267_S495_R1_001.fastq.gz,11352,6808,4544,0.4003,40.03
Empty_267_S495_R2_001.fastq.gz,11352,8642,2710,0.2387,23.87
Empty_268_S496_R1_001.fastq.gz,17280,10062,7218,0.4177,41.77
Empty_268_S496_R2_001.fastq.gz,17280,12997,4283,0.2479,24.79
Empty_269_S499_R1_001.fastq.gz,244325,58604,185721,0.7601,76.01
Empty_269_S499_R2_001.fastq.gz,244325,111407,132918,0.5440,54.40
